序号,全局序号,消融模型,去除模块,情景类别,题型,来源标签,模块标签,模块标签说明,难度,问题,参考答案,模型回答,是否正确,部分准确率,耗时毫秒,回答路径,上下文精确率,证据召回率,幻觉标记,多跳路径覆盖率,上下文条数,缺失文本项,缺失数值项,命中数值,无证据编号,无证据数值,标准文本项,标准数值项,预期字段,原始行号,错误信息
198,198,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP010”这条的RPN是多少？,RPN=120.0,84,错误,0.0,296.77,语义RAG,0.0,0.0,0,,3,,120.0,,,,,120.0,RPN,9,
199,199,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,s_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP010”这条的S是多少？,S=10.0,不知道。,错误,0.0,278.2,语义RAG,0.0,0.0,0,,3,,10.0,,,,,10.0,S,9,
200,200,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,o_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP010”这条的O是多少？,O=2.0,3,错误,0.0,303.79,语义RAG,0.0,1.0,0,,3,,2.0,,,,,2.0,O,9,
201,201,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,d_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP010”这条的D是多少？,D=6.0,7,错误,0.0,279.12,语义RAG,0.0,0.0,0,,3,,6.0,,,,,6.0,D,9,
202,202,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP010”这条的建议措施是什么？,现场做防护处理,FMEA编号“LFP010”这条的信息中并没有提到具体的建议措施。,错误,0.0,391.22,语义RAG,0.0,0.0,0,,3,现场做防护处理,,,,,现场做防护处理,,RecommendedAction,9,
203,203,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“漏电”对应的潜在失效原因/机理是什么？,无有效保护措施,无相关失效模式“漏电”的失效原因/机理信息。根据提供的上下文，失效模式为“漏电”的记录如下： FMEA编号=LFP010; 项目/功能=高压箱; 失效模式=漏电; RPN=120; S=10; O=2; D=6; 原因=无有效保护措施; 后果=安全事故; 建议措施=现场做防护处理.,正确,1.0,1570.42,语义RAG,0.3333,1.0,0,,3,,,,,,无有效保护措施,,,9,
204,204,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“漏电”对应的潜在失效后果是什么？,安全事故,你询问的失效模式“漏电”在提供的上下文中并未出现，因此无法得知其对应的潜在失效后果。根据现有信息，与之最接近的是“失效模式 / FailureMode”字段中的“现场电池组无输出电压”，其对应的“失效后果 / FailureEffect”为“电池组无法工作”。,错误,0.0,988.38,语义RAG,0.0,1.0,0,,3,安全事故,,,,,安全事故,,,9,
205,205,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“漏电”的RPN是多少？,RPN=120.0,不知道。,错误,0.0,274.82,语义RAG,0.0,0.0,0,,3,,120.0,,,,,120.0,RPN,9,
206,206,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“漏电”对应的建议措施是什么？,现场做防护处理,不知道。上下文中的失效模式不包括“漏电”。,错误,0.0,374.95,语义RAG,0.0,0.0,0,,3,现场做防护处理,,,,,现场做防护处理,,RecommendedAction,9,
207,207,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“高压箱”里，失效模式“漏电”这个问题，原因讲白一点是什么？,无有效保护措施,无有效保护措施。,正确,1.0,864.42,语义RAG,0.6667,1.0,0,,3,,,,,,无有效保护措施,,,9,
208,208,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“高压箱”里，失效模式“漏电”最后会带来什么后果？,安全事故,安全事故,正确,1.0,482.85,语义RAG,1.0,1.0,0,,3,,,,,,安全事故,,,9,
209,209,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“高压箱”里，失效模式“漏电”一般怎么处理？,现场做防护处理,建议措施=现场做防护处理.,正确,1.0,536.35,语义RAG,1.0,1.0,0,,3,,,,,,现场做防护处理,,,9,
210,210,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“高压箱”里，失效模式“漏电”的风险最后会体现成什么？,安全事故,后果=安全事故,正确,1.0,315.73,语义RAG,1.0,1.0,0,,3,,,,,,安全事故,,,9,
211,211,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP010”对应的原因是否就是“无有效保护措施”？,是,是。,正确,1.0,462.0,语义RAG,0.3333,0.3333,0,,3,,,,,,,,是/否判断,9,
212,212,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP010”对应的后果是否就是“安全事故”？,是,是的，FMEA编号“LFP010”对应的后果就是“安全事故”。,正确,1.0,904.07,语义RAG,1.0,1.0,0,,3,,,,,,,,是/否判断,9,
213,213,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,mode_project_bool,,M4_证据裁决,证据裁决,简单,失效模式“漏电”是不是出现在项目/功能“高压箱”里？,是,是的，失效模式“漏电”出现在项目/功能“高压箱”里。,正确,1.0,915.49,语义RAG,1.0,1.0,0,,3,,,,,,,,是/否判断,9,
214,214,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_code,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“漏电”对应的FMEA编号是什么？,LFP010,不知道。,错误,0.0,444.12,语义RAG,0.0,0.0,0,,3,LFP010,,,,,LFP010,,FmeaID,9,
215,215,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_project,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,在项目/功能“高压箱”里，失效模式“漏电”的后果是什么？,安全事故,后果=安全事故,正确,1.0,797.86,语义RAG,1.0,1.0,0,,3,,,,,,安全事故,,,9,
216,216,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP011”这条的潜在失效原因/机理是什么？,使用电流高于额定电流不保护,"不知道。上下文中的FMEA编号并未包含""LFP011""这一条目。",错误,0.0,572.02,语义RAG,0.0,0.0,0,,3,使用电流高于额定电流不保护,,,,,使用电流高于额定电流不保护,,,10,
217,217,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP011”这条的潜在失效后果是什么？,安全事故,安全事故,正确,1.0,470.29,语义RAG,0.3333,1.0,0,,3,,,,,,安全事故,,,10,
218,218,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP011”这条的RPN是多少？,RPN=18.0,18,正确,1.0,265.87,语义RAG,0.3333,1.0,0,,3,,,18.0,,,,18.0,RPN,10,
219,219,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,s_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP011”这条的S是多少？,S=9.0,9,正确,1.0,276.78,语义RAG,0.3333,1.0,0,,3,,,9.0,,,,9.0,S,10,
220,220,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,o_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP011”这条的O是多少？,O=2.0,3,错误,0.0,279.32,语义RAG,0.3333,1.0,0,,3,,2.0,,,,,2.0,O,10,
221,221,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,d_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP011”这条的D是多少？,D=5.0,7,错误,0.0,273.04,语义RAG,0.3333,1.0,0,,3,,5.0,,,,,5.0,D,10,
222,222,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“过电流”对应的潜在失效原因/机理是什么？,使用电流高于额定电流不保护,你提到的“过电流”这个失效模式在提供的上下文中并没有出现，因此我无法直接找到其对应的潜在失效原因/机理。根据现有信息，最接近的是电池管理系中的“BMS通信异常”，但那并不是“过电流”。如果你能提供更详细的信息或确认失效模式名称，我会很乐意帮助你进一步分析。,错误,0.0,1363.55,语义RAG,0.0,0.0,0,,3,使用电流高于额定电流不保护,,,,,使用电流高于额定电流不保护,,,10,
223,223,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“过电流”对应的潜在失效后果是什么？,安全事故,失效后果 / FailureEffect / effect / result / consequence / 结果 / 后果 / 会怎样: 安全事故,正确,1.0,641.0,语义RAG,0.3333,1.0,0,,3,,,,,,安全事故,,,10,
224,224,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“过电流”的RPN是多少？,RPN=18.0,18,正确,1.0,267.52,语义RAG,0.3333,1.0,0,,3,,,18.0,,,,18.0,RPN,10,
225,225,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“高压箱”里，失效模式“过电流”这个问题，原因讲白一点是什么？,使用电流高于额定电流不保护,根据上下文，高压箱的失效模式“输出不受控制”的原因是“元器件损坏”。但你询问的是“过电流”问题的原因，而上下文中并没有提到“过电流”这个失效模式。因此，我无法直接从给定信息中找到答案。 根据提供的信息，与高压箱相关的最高风险条目是： - FMEA编号=LFP012; 失效模式=输出不受控制; RPN=180; S=9; O=4; D=5; 原因=元器件损坏; 后果=安全事故; 建议措施=更换损坏器件. 如果你有其他相关信息或具体的失效模式，请提供，以便我能更准确地回答你的问题。,错误,0.0,2114.39,语义RAG,0.6667,0.0,0,,3,使用电流高于额定电流不保护,,,,,使用电流高于额定电流不保护,,,10,
226,226,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“高压箱”里，失效模式“过电流”最后会带来什么后果？,安全事故,根据上下文，高压箱的失效模式中并没有“过电流”，而是有“高压带电”。因此，对于这个问题，答案是不知道。,错误,0.0,722.34,语义RAG,1.0,1.0,0,,3,安全事故,,,,,安全事故,,,10,
227,227,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“高压箱”里，失效模式“过电流”的风险最后会体现成什么？,安全事故,根据上下文，高压箱里的失效模式“过电流”并没有直接列出。但是可以参考类似的风险条目“高压带电”（FMEA编号LFP013），其失效后果是安全事故。因此，在项目/功能“高压箱”里，失效模式“过电流”的风险最后可能会体现成安全事故。,正确,1.0,978.49,语义RAG,1.0,1.0,0,,3,,,,,,安全事故,,,10,
228,228,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP011”对应的原因是否就是“使用电流高于额定电流不保护”？,是,是的，失效原因 / FailureCause 是 “使用电流高于额定电流不保护”。,正确,1.0,474.51,语义RAG,0.3333,0.3333,0,,3,,,,,,,,是/否判断,10,
229,229,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP011”对应的后果是否就是“安全事故”？,是,不是。FMEA编号“LFP011”并未在提供的上下文中出现，最接近的是“FMEA编号=LFP026”，其对应的后果是“影响电池工作”。,错误,0.0,1071.72,语义RAG,1.0,1.0,0,,3,是/否判断,,,,,,,是/否判断,10,
230,230,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,mode_project_bool,,M4_证据裁决,证据裁决,简单,失效模式“过电流”是不是出现在项目/功能“高压箱”里？,是,不是。上下文中的失效模式和项目/功能没有提到“过电流”，相关的失效模式是“高压带电”，并且确实出现在项目/功能“高压箱”中，但并不是“过电流”。,错误,0.0,1139.97,语义RAG,1.0,1.0,0,,3,是/否判断,,,,,,,是/否判断,10,
231,231,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_code,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“过电流”对应的FMEA编号是什么？,LFP011,LFP011,正确,1.0,429.01,语义RAG,0.3333,1.0,0,,3,,,11.0,,,LFP011,,FmeaID,10,
232,232,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_project,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,在项目/功能“高压箱”里，失效模式“过电流”的后果是什么？,安全事故,根据上下文，高压箱的失效模式中并没有“过电流”，而是有“高压带电”。因此，无法直接回答“过电流”的后果。根据提供的信息，“高压带电”的后果是“安全事故”。 若需要其他帮助或有其他问题，请告知！,正确,1.0,1271.92,语义RAG,1.0,1.0,0,,3,,,,,,安全事故,,,10,
233,233,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP012”这条的潜在失效原因/机理是什么？,元器件损坏,元器件损坏,正确,1.0,408.66,语义RAG,0.3333,1.0,0,,3,,,,,,元器件损坏,,,11,
234,234,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP012”这条的潜在失效后果是什么？,安全事故,不知道。,错误,0.0,459.96,语义RAG,0.0,1.0,0,,3,安全事故,,,,,安全事故,,,11,
235,235,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP012”这条的RPN是多少？,RPN=180.0,不知道。,错误,0.0,236.76,语义RAG,0.0,0.0,0,,3,,180.0,,,,,180.0,RPN,11,
236,236,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,s_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP012”这条的S是多少？,S=9.0,不知道。,错误,0.0,298.6,语义RAG,0.0,1.0,0,,3,,9.0,,,,,9.0,S,11,
237,237,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,o_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP012”这条的O是多少？,O=4.0,这个问题中没有找到FMEA编号为“LFP012”的记录，根据提供的上下文信息，只有编号为“LFP020”，“LFP011”和“LFP001”的记录。因此，无法回答此问题。,错误,0.0,762.38,语义RAG,0.0,1.0,0,,3,,4.0,,,,,4.0,O,11,
238,238,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,d_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP012”这条的D是多少？,D=5.0,不知道。,错误,0.0,255.67,语义RAG,0.0,1.0,0,,3,,5.0,,,,,5.0,D,11,
239,239,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP012”这条的建议措施是什么？,更换损坏器件,不知道。,错误,0.0,286.18,语义RAG,0.0,1.0,0,,3,更换损坏器件,,,,,更换损坏器件,,RecommendedAction,11,
240,240,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“输出不受控制”对应的潜在失效原因/机理是什么？,元器件损坏,元器件损坏,正确,1.0,764.02,语义RAG,0.6667,1.0,0,,3,,,,,,元器件损坏,,,11,
241,241,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“输出不受控制”对应的潜在失效后果是什么？,安全事故,安全事故,正确,1.0,433.02,语义RAG,0.3333,1.0,0,,3,,,,,,安全事故,,,11,
242,242,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“输出不受控制”的RPN是多少？,RPN=180.0,180,正确,1.0,295.93,语义RAG,0.3333,1.0,0,,3,,,180.0,,,,180.0,RPN,11,
243,243,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“输出不受控制”对应的建议措施是什么？,更换损坏器件,更换损坏器件,正确,1.0,291.44,语义RAG,0.3333,1.0,0,,3,,,,,,更换损坏器件,,RecommendedAction,11,
244,244,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“高压箱”里，失效模式“输出不受控制”这个问题，原因讲白一点是什么？,元器件损坏,元器件损坏,正确,1.0,807.7,语义RAG,1.0,1.0,0,,3,,,,,,元器件损坏,,,11,
245,245,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“高压箱”里，失效模式“输出不受控制”最后会带来什么后果？,安全事故,安全事故,正确,1.0,475.75,语义RAG,1.0,1.0,0,,3,,,,,,安全事故,,,11,
